CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,Angola,Albania,United Arab Emirates,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,Congo Rep.,Colombia,Comoros,Cape Verde,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt Arab Rep.,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Micronesia,Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia The,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,Hong Kong SAR China,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,Korea Rep.,Kuwait,Lao PDR,Lebanon,Liberia,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Macao SAR China,Morocco,Moldova,Madagascar,Mexico,Macedonia FYR,Mali,Malta,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Portugal,Paraguay,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,Suriname,Slovak Republic,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela RB,Vietnam,Vanuatu,Samoa,Yemen Rep.,South Africa,Congo Dem. Rep.,Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New category,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.236391468,0.25469194,0.48002351,0.341891755,0.613329963,0.881629611,1.020329898,0.308489624,0.32308776,1.027921187,0.369054751,0.340756628,0.454208279,0.289213411,0.522679026,0.758407938,0.294678112,0.333816322,0.703810693,0.344004625,0.745333742,0.589500145,0.315588268,0.32347415,0.355797138,0.461825532,0.800500698,1.296274163,0.598919836,0.411392281,0.485325569,0.420095207,0.243180511,0.435984163,0.439510159,0.865849324,0.56767008,0.818898638,0.430435385,1.098577494,0.49004232,1.253215279,0.559621175,0.325842599,0.379574135,0.394474013,0.357095003,0.801004846,0.477218738,0.306372496,1.116260209,0.654566771,1.075640736,0.83730223,0.285182761,1.068786524,0.398995552,0.461664673,0.589709026,0.540456273,0.196135357,0.188709968,0.763600906,0.541127003,0.546444693,0.464700933,1.075810997,0.350236548,0.552895557,0.439361045,0.210122533,0.310438449,0.989472033,1.088787755,0.880387271,0.901777481,0.577175527,1.272162308,0.361506982,0.42143637,0.284009668,0.343394658,0.443357683,0.556467392,0.55231306,0.41758002,0.234996198,0.62795506,0.661044554,0.551623324,0.354451767,0.46589958,0.395873127,1.053927653,0.396266502,0.720893803,0.561395407,0.312390589,0.344041334,0.543454562,0.338303955,0.3888641,0.619869057,0.256524039,0.604396218,0.367235402,0.500314999,0.283882249,0.390720001,0.49782462,0.363774046,0.266863373,0.427643337,1.006749174,1.244410657,0.284892123,0.763243498,0.401750687,0.293696336,0.565654228,0.479267018,0.434257915,0.421361108,0.417992544,0.477209477,0.771604253,0.414200671,0.350389074,0.335818825,0.509654011,0.439768918,0.326625526,0.442692672,0.843382558,0.506741049,0.26633758,0.481398221,0.470838239,0.526293704,0.699566101,1.179014291,0.428153984,0.496153619,0.292304378,0.258744283,0.428299514,0.410799989,0.284631,0.211593902,0.62719757,0.434223606,0.487350676,0.503150921,0.417299236,0.456571271,0.283763922,0.896907467,1,0.469952445,0.495357457,0.446276863,0.255319466,0.457706162,0.567061387,0.216157049,0.496232704,0.499919022,0.380564967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,490.5820149,820.2620793,27482.9829,608.3366487,8355.618336,21352.31487,26743.79194,561.9103017,138.6191491,25051.33996,375.0241065,255.738905,345.8759387,1581.824574,10013.87948,18465.13938,1130.706392,1511.770268,3060.52644,1042.610578,4979.144846,10831.892,12771.0228,706.2562388,2831.006218,276.5293528,20390.38845,39227.02645,5266.152019,820.8630768,828.0759944,637.3908262,658.3067765,2552.468374,428.962433,1448.730058,3759.881077,14069.11641,6203.713058,26547.77535,3676.516541,32738.68328,2522.627373,1563.500973,2176.826343,1323.70359,203.2320115,15126.43161,4035.564361,129.413422,25179.59983,2069.387546,24405.8895,2029.326653,3843.395824,25266.39474,805.27269,416.3917395,424.2972939,724.8393765,169.4586332,936.8152555,12485.06168,3364.344325,1814.003272,972.8886799,25808.97095,869.9136171,5577.96059,4670.654839,470.1961402,425.4452944,23749.71704,30256.5829,18392.14176,21519.06412,1720.822513,30967.28809,1468.701786,474.5095318,345.1381316,267.0378131,838.5288137,6472.581513,7462.838645,15065.65176,246.1455401,5538.568383,140.5739055,4295.72599,840.8737674,449.8344166,3170.75246,45565.1579,2745.603948,14771.55676,1414.639693,448.83657,252.7817884,5045.548131,1773.887559,267.3734292,10091.2798,477.3440507,249.2386065,539.1955118,3593.241569,163.6033417,3228.601399,1878.028427,203.2866958,273.8541432,938.8225244,25634.61786,34105.91848,218.9925889,14575.86477,6487.562147,453.4948067,3727.285125,2251.441727,970.613899,6333.405312,742.36777,4471.959897,12129.08027,1758.927007,1871.18898,1844.485782,277.4670073,7559.667281,345.6092218,535.8394299,24399.98259,1206.620882,169.711802,2037.042126,2081.864646,5431.44324,10974.48893,28779.11562,1532.923113,7715.783737,974.9593788,225.8833704,343.5285961,1836.684198,219.5478754,592.8360328,1945.407278,4786.930366,2336.083943,4392.350168,297.0125607,289.0555523,835.2602968,7712.156508,32948.95126,623.2161328,2945.17223,3889.609906,360.600798,1472.990156,1388.109614,381.8600601,3205.168759,138.2442434,338.0016707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2075.294932,3220.604784,57253.41015,1779.3253,13623.36562,24232.63108,26210.92649,1821.4885,429.0448794,24370.87617,1016.174715,750.5030974,761.4919298,5469.40257,19158.75515,24347.23906,3837.089845,4528.748796,4348.508017,3030.803955,6680.423235,18374.70625,40467.35609,2183.346762,7956.798739,598.7745015,25472.0433,30261.36566,8792.74939,1995.329314,1706.227833,1517.253269,2707.070459,5854.497914,976.0011786,1673.18957,6623.356076,17180.53463,14412.64654,24165.59188,7502.447014,26123.7505,4507.741102,4798.332007,5734.917486,3355.616709,569.1258901,18884.31972,8456.424772,422.4054832,22557.10597,3161.461347,22689.62925,2423.64893,13476.95706,23640.26322,2018.249791,901.9354607,719.502797,1341.161926,863.9881956,4964.312525,16350.24472,6217.291516,3319.646606,2093.580217,23990.24646,2483.788805,10088.63341,10630.56203,2237.723554,1370.465855,24002.41365,27789.23878,20890.96737,23862.94244,2981.454398,24342.24618,4062.720386,1125.933986,1215.233743,777.6411386,1891.314496,11631.55579,13511.97207,36078.47845,1047.444775,8820.007572,212.6542071,7787.426315,2372.322117,965.5179705,8009.51679,43233.66768,6928.680412,20490.61414,2519.86332,1436.780061,734.7424962,9284.213409,5243.472725,687.5755033,16279.69599,1860.816056,412.3761851,1468.255809,7181.958524,576.3070511,8263.209958,3772.469967,558.826826,1026.196066,2195.34,25462.76524,27407.28575,768.6860076,19097.26688,16148.22911,1544.094193,6589.334859,4697.677168,2235.109287,15030.82557,1776.031129,9371.062622,15719.30199,4246.5576,5340.317718,5492.502635,544.4222965,17190.09002,1058.120674,1210.409532,28931.097,2381.139015,637.2056178,4231.511539,4421.613358,10320.17521,15687.56536,24409.4714,3580.307953,15551.19914,3335.425165,872.9984981,802.0756156,4470.993786,771.3421063,2801.763314,3101.745561,11024.11362,4793.435316,8729.687233,711.7495907,633.1006151,2943.504202,8598.608876,32948.95126,1326.125952,5945.549395,8715.688009,1412.351372,3218.200408,2447.900078,1766.586201,6459.003467,276.5332731,888.1576071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.373631797,1.406015201,1.681262508,1.533888627,1.787694182,1.945286168,2.008740613,1.489240561,1.509320505,2.011959818,1.567090801,1.532444312,1.657255046,1.461218428,1.718235073,1.87990287,1.469347879,1.523507568,1.847455861,1.536564282,1.872350782,1.770483916,1.499120849,1.509839581,1.55120245,1.664477939,1.903361715,2.112696865,1.777368697,1.614256138,1.686033173,1.623347727,1.385928766,1.639470714,1.642968918,1.937442322,1.754096005,1.913230149,1.633907966,2.040830697,1.690233587,2.098025681,1.747894139,1.513007862,1.579296611,1.596018398,1.552783773,1.903635143,1.678717488,1.486249774,2.047765444,1.815953955,2.031667241,1.922882248,1.455123269,2.028890969,1.600968054,1.664326643,1.770637775,1.732760562,1.29255589,1.27579484,1.882866435,1.733299206,1.737546213,1.667173544,2.031735979,1.544361464,1.7426431,1.642821548,1.322472627,1.491975505,1.995403524,2.036943228,1.944673755,1.955099386,1.761307908,2.104542524,1.55811669,1.624732013,1.453333124,1.535793535,1.646754239,1.74543972,1.742185313,1.620739711,1.371060837,1.797928564,1.820230732,1.741642621,1.549557146,1.668292319,1.597556022,2.0228108,1.597987361,1.857871292,1.749268855,1.494697942,1.536610623,1.735163239,1.529307075,1.589797851,1.792299957,1.409128069,1.781321738,1.564944541,1.699243522,1.453138237,1.591865643,1.697076371,1.560831711,1.42628897,1.63108171,2.002921282,2.094963722,1.454680442,1.882663113,1.603956629,1.467898528,1.752551038,1.680577543,1.637747743,1.624654447,1.621168535,1.67870906,1.887394613,1.617210798,1.544550555,1.526105038,1.707275447,1.643224531,1.514050122,1.646102333,1.926024615,1.704786086,1.425432449,1.682504481,1.672871726,1.721228175,1.844828756,2.071519069,1.631599989,1.695616164,1.46583532,1.412870763,1.631747581,1.613630423,1.454282199,1.325503148,1.797404367,1.637713429,1.687841573,1.701698272,1.62044759,1.65950858,1.452957178,1.95274764,2,1.672053913,1.694918705,1.649604372,1.407083927,1.660586759,1.753630076,1.334769403,1.695685383,1.698899662,1.580428807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2.690711623,2.913952635,4.439063868,2.784143981,3.921978594,4.329444965,4.427222985,2.749666994,2.141823229,4.398830961,2.574059185,2.407796801,2.538920351,3.199158318,4.00060236,4.26635259,3.053349847,3.1794858,3.485796136,3.018122127,3.69715476,4.034704321,4.10622568,2.848962297,3.451940823,2.441741237,4.309425499,4.593585388,3.721493392,2.914270721,2.918070195,2.804405809,2.818428326,3.40696037,2.63241926,3.160987471,3.575174109,4.148266823,3.792651702,4.424028134,3.565436524,4.515061209,3.401853104,3.194098156,3.337823784,3.121790747,2.307992116,4.179736488,3.605904278,2.111979321,4.401048824,3.315841831,4.387494641,3.307351959,3.584715114,4.402543277,2.905942971,2.619502105,2.627670262,2.860241778,2.229063699,2.971653954,4.096390692,3.526900437,3.258638066,2.98806315,4.411770689,2.939476129,3.746475442,3.669377774,2.67227906,2.628843725,4.37565844,4.480819878,4.264632306,4.33282338,3.235736079,4.490903174,3.166933623,2.676244941,2.537992944,2.426572763,2.923517991,3.811077528,3.872904052,4.177987925,2.391191971,3.743397522,2.147904711,3.633036571,2.924730804,2.65305268,3.501162338,4.65863288,3.438637891,4.169426268,3.15064584,2.652088235,2.402745782,3.702908353,3.248926088,2.427118246,4.003946248,2.678831514,2.396615314,2.731746268,3.555486415,2.21379217,3.509014431,3.273702162,2.308108957,2.437519316,2.972583501,4.408826848,4.53282975,2.340429418,4.16363433,3.812081531,2.656572318,3.571392616,3.352460711,2.987046506,3.801637282,2.870619109,3.6504979,4.08382787,3.245247817,3.272117651,3.265875312,2.44321135,3.878502682,2.538585322,2.729034668,4.387389516,3.081570837,2.229712045,3.30900001,3.31845249,3.734915245,4.040384305,4.459077444,3.185520372,3.887380046,2.988986521,2.353884259,2.535962895,3.26403449,2.341529239,2.772934592,3.289010536,3.68005711,3.368488444,3.642696956,2.472774816,2.460981316,2.921821838,3.887175834,4.517841596,2.794638687,3.469110697,3.589906048,2.557026683,3.168199844,3.142423762,2.581904237,3.505850901,2.140647056,2.528918847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.317079826,3.507937434,4.757801359,3.250255354,4.134284412,4.384400571,4.418482372,3.260426434,2.632502723,4.386871143,3.006968384,2.875352489,2.881665305,3.73793989,4.282367287,4.38644972,3.584001968,3.655978232,3.638340275,3.481557845,3.824803978,4.264220405,4.607104831,3.339122716,3.900738373,2.777263298,4.406063784,4.480888523,3.944124695,3.300014583,3.232037022,3.181058082,3.43249956,3.767489656,2.989450342,3.223545149,3.821078104,4.235036674,4.158743736,4.383197437,3.875202937,4.417035527,3.653958965,3.681090294,3.758527174,3.525772348,2.755208343,4.276101345,3.92718679,2.625729547,4.35328338,3.499887876,4.3558274,3.384469712,4.129591845,4.373652308,3.304974916,2.955175462,2.857032487,3.127481216,2.936507809,3.695859114,4.213524257,3.793601231,3.521091853,3.320889606,4.38003471,3.395114665,4.003832342,4.026556226,3.349806433,3.13686822,4.380254916,4.443876651,4.319958551,4.377723994,3.474428171,4.38636065,3.608816933,3.051512928,3.08465982,2.890779227,3.276763751,4.065637808,4.130718739,4.557248214,3.020131135,3.945468958,2.327673979,3.89139395,3.375173658,2.984760361,3.903606316,4.63582208,3.84065053,4.311554975,3.401376985,3.157390292,2.866135159,3.967745115,3.719619013,2.837320395,4.21164629,3.269703445,2.615293577,3.166801728,3.856242893,2.760653933,3.917148788,3.576625791,2.747277246,3.011230346,3.34150179,4.405905566,4.437866028,2.885748976,4.280971217,4.208124903,3.18867379,3.818841578,3.671883168,3.349298763,4.176982835,3.249450574,3.97178884,4.196433257,3.628037019,3.727567096,3.739770274,2.735935903,4.235278151,3.0245352,3.082932335,4.461364901,3.376784751,2.804279596,3.626495529,3.645580764,4.013687071,4.195555548,4.387558375,3.553920383,4.191763883,3.523151201,2.941013497,2.904215313,3.650404066,2.887247039,3.447431444,3.491606169,4.042343681,3.680646871,3.940998684,2.852327226,2.801472735,3.46886466,3.934428195,4.517841596,3.122584774,3.774191992,3.940301676,3.149942756,3.507613086,3.388793686,3.247134834,3.810165518,2.441747394,2.94849004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.302866791,0.233613279,0.506998843,0.321045209,0.605357154,1.026874797,1.043255781,0.305705369,0.372392205,1.0294075,0.358327291,0.322549154,0.463709571,0.248910193,0.568452835,0.743949476,0.307130658,0.339503101,0.700909968,0.34065047,0.778135247,0.550219623,0.406983372,0.336223528,0.379629473,0.473821743,0.871100186,1.30706818,0.651986722,0.418914683,0.471275191,0.455820909,0.303828169,0.480214601,0.443094065,0.912026866,0.56587591,0.815930302,0.401402342,1.11790539,0.494545312,1.278037843,0.560236369,0.346104198,0.403452041,0.38358756,0.338278508,0.81837014,0.452262872,0.329419854,1.143439191,0.847146523,1.095858012,0.820835263,0.354417282,1.040467818,0.403997804,0.450037086,0.651473926,0.540776472,0.185424275,0.253953085,0.786821531,0.52143761,0.531958224,0.482054595,1.074819905,0.326561006,0.535799419,0.455657669,0.417097245,0.328875825,1.019912919,1.051097103,0.916040318,0.929032356,0.550308767,1.39272614,0.358982292,0.40948334,0.314895172,0.402236247,0.512616244,0.544710968,0.784034107,0.511842758,0.337031205,0.600560989,0.71315125,0.545124586,0.358433649,0.502787564,0.387174235,1.081456712,0.392000345,0.750039624,0.510077024,0.347582522,0.342797172,0.549628413,0.372014162,0.397273467,0.621927497,0.281430564,0.59630953,0.395567854,0.538721475,0.453572277,0.507802769,0.555970646,0.360852685,0.310136308,0.424601376,1.028919545,1.285887327,0.300483461,0.916049992,0.468690091,0.305635091,0.566132032,0.502235176,0.497709568,0.419241767,0.529691985,0.463123145,0.769164659,0.462650043,0.284217163,0.480410142,0.521977423,0.517416893,0.357586549,0.440180202,0.910083167,0.628424923,0.346513468,0.468129813,0.475516808,0.515918281,0.69335406,1.219616575,0.483438844,0.503061406,0.299821967,0.247651272,0.399433224,0.501281767,0.211561996,0.215395693,0.732236824,0.449088278,0.491178652,0.500019961,0.359699046,0.460966395,0.33693488,0.894743395,1,0.487399607,0.485584619,0.425194502,0.269295777,0.470778007,0.621765735,0.250442385,0.558720834,0.487156604,0.456053987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,597.9317814,659.2659041,30218.1755,522.522072,8027.630825,23536.68349,26082.45851,505.5605732,152.741207,24532.02692,356.5782605,229.5052257,338.6985682,1209.502744,10628.05926,17295.46968,1038.410242,1396.502166,2994.261004,993.3838346,5219.098144,9634.310502,16770.78377,702.2302775,3029.093551,273.8144879,21260.28681,38407.95376,5567.942178,774.467161,779.2911443,668.9962179,806.966776,2814.134205,433.1861616,1368.570459,3507.081953,13276.73238,5770.887652,26296.53061,3473.648555,32248.95949,2373.095064,1587.646138,2262.210401,1243.168764,192.8164079,14466.96794,3609.826134,146.7513969,23928.21124,2640.272195,23705.83936,1906.810059,4683.278453,23734.42186,774.6802109,392.2616694,456.0716669,713.0819428,225.3564831,1056.13238,12495.06451,3015.483285,1702.323143,1020.541951,27330.03335,796.7568435,5140.349129,4521.963999,1078.472261,427.2361968,22119.81929,27378.19298,18586.73744,21069.54779,1624.669876,34294.89898,1445.56941,453.1483,376.4296133,302.1609356,878.4052873,6268.426776,11234.777,18551.62079,342.7715302,5093.211696,125.100939,4002.881496,812.7924836,477.2305058,2833.094228,44139.78763,2521.006909,16199.15221,1197.627292,527.3916381,247.4504622,4912.965609,1875.451414,261.5851399,9683.145408,505.5968612,225.2503233,566.2770768,3646.637842,255.9758442,4593.671693,2067.857791,187.3777373,314.2876446,905.2834303,24760.9017,35917.68944,227.2195969,17307.06455,7272.482029,467.3241955,3509.568132,2388.996599,1131.400446,6246.923798,993.1162465,4066.11171,11461.70163,1984.602241,1564.50842,2748.917437,286.148145,8656.16479,368.6893978,509.8732702,27545.23511,1495.071889,216.4333732,1901.668697,2076.077995,5022.770206,10282.32149,28620.40835,1705.18714,7280.929264,956.2720095,206.9700867,332.7828886,2506.213519,155.2662344,565.0576697,2196.814098,4551.325458,2251.368468,3144.393932,250.3206846,283.8789942,991.2301007,7328.967354,31572.63522,623.0026524,2713.589367,3728.787997,361.2544883,1462.196383,1477.204657,425.101377,3636.171059,138.181988,419.5658901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1974.240156,2822.039514,59602.06013,1627.565394,13260.98284,22923.98707,25001.01987,1653.751042,410.1622023,23831.2106,995.1189013,711.5356626,730.4109932,4859.193301,18696.46627,23248.17778,3381.004847,4113.37087,4271.962361,2916.138159,6707.186395,17509.9362,41207.54042,2088.581608,7979.078983,577.8850209,24406.24759,29384.81279,8539.962537,1848.746754,1653.579818,1467.673389,2655.997232,5860.159597,977.6392782,1500.581299,6197.616635,16271.89522,14376.8161,23523.03768,7023.923731,25233.18044,4235.881844,4587.19122,5607.135842,3240.899587,569.9930773,17677.7808,7981.699049,445.4843723,20926.52711,3116.665325,21632.21796,2323.01187,13214.02395,22811.2984,1917.535695,871.6207655,700.0612746,1318.62605,1215.355879,4158.769645,15880.43034,5783.018382,3200.106823,2117.067158,25427.54672,2439.840728,9593.793777,9924.037941,2585.661436,1299.080576,21687.94892,26047.25377,20290.30499,22679.02476,2952.28783,24624.29475,4026.854372,1106.634277,1195.412465,751.2026532,1713.572867,11507.80348,14329.44932,36244.76559,1017.032029,8480.756811,175.4199253,7343.058081,2267.623269,949.1692721,7317.362506,40815.122,6431.134415,21597.72858,2347.934206,1517.313458,721.8567777,8938.703847,5041.344136,658.4510709,15569.57274,1796.524354,377.7406062,1431.554843,6769.059728,564.3551366,9046.172992,3719.365052,519.2638028,1013.385522,2132.078418,24064.95417,27932.22135,756.1800445,18893.14414,15516.61145,1529.02664,6199.204312,4756.728946,2273.214178,14900.52825,1874.893851,8779.763557,14901.4928,4289.640241,5504.623302,5722.022079,548.2002337,16729.57515,1031.049403,1158.328492,30266.72298,2379.077969,624.6030624,4062.267864,4365.940296,9735.592607,14829.82805,23466.72629,3527.203412,14473.24158,3189.466127,835.7319744,833.1377269,4999.610364,733.9041854,2623.347117,3000.141517,10134.58976,4583.604068,6288.53682,695.91701,615.8344672,2941.904092,8191.138817,31572.63522,1278.217388,5588.293494,8769.605385,1341.478476,3105.914807,2375.821913,1697.401891,6508.028403,283.6500354,919.991715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.481251656,1.368497525,1.705006968,1.506566193,1.782011679,2.011517495,2.0183908,1.485303067,1.571000582,2.012587328,1.554279887,1.508595906,1.66624606,1.396042682,1.754694437,1.871543442,1.48732317,1.530843746,1.845662237,1.532308992,1.891055088,1.740536075,1.609576666,1.526628101,1.579359922,1.675614986,1.940068106,2.116298242,1.814238751,1.622125583,1.673274578,1.658794243,1.482628036,1.681435361,1.646495933,1.960007632,1.752721206,1.911653062,1.603579902,2.04840505,1.69420609,2.106543714,1.748371299,1.539206867,1.605791917,1.583864514,1.529274407,1.912949775,1.655390936,1.51774977,2.058213074,1.927958533,2.039754287,1.914256005,1.549514891,2.017228652,1.606379005,1.653248304,1.813897039,1.733017788,1.26816659,1.404753493,1.895876236,1.717202353,1.725877527,1.683096227,2.031335701,1.513964326,1.729002238,1.658638684,1.620237321,1.517031951,2.008563093,2.021642839,1.961914589,1.96803084,1.740606432,2.143865727,1.555073026,1.612236237,1.498166002,1.604481203,1.709792364,1.73616612,1.894334956,1.709136563,1.527670113,1.778557118,1.853181648,1.73649577,1.554408774,1.701384527,1.587906449,2.03400914,1.593286449,1.875084207,1.707635761,1.54105793,1.535037231,1.740069175,1.570559473,1.599089561,1.793739759,1.44937126,1.77547175,1.597220991,1.731364288,1.656646502,1.705695065,1.745051863,1.557329941,1.491552613,1.627981397,2.012381417,2.109202916,1.477820573,1.961919175,1.670885772,1.485203215,1.752917728,1.700907127,1.69697599,1.622464543,1.724023402,1.665696486,1.886019321,1.665252607,1.453650301,1.681612167,1.717651719,1.713840604,1.553381174,1.643630506,1.959081082,1.7982534,1.539720119,1.670366301,1.677165873,1.712580917,1.840955063,2.086223318,1.684341543,1.701621001,1.47686345,1.393840563,1.601444186,1.700081909,1.325437656,1.333237015,1.864651566,1.652331719,1.691239483,1.698987341,1.555939286,1.663669266,1.527545971,1.951698501,2,1.687885174,1.686264922,1.62858764,1.430229543,1.672816166,1.793626785,1.39870783,1.747194866,1.687668595,1.659016257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2.776651638,2.819060615,4.480268239,2.71810464,3.904587392,4.371745267,4.416348525,2.703773198,2.183956218,4.389733433,2.552154862,2.360792579,2.529813361,3.082606858,4.026453967,4.23793236,3.016368963,3.145041614,3.476289654,2.997117088,3.717595464,3.983820639,4.22455336,2.846479551,3.481312686,2.437456423,4.327569119,4.58442117,3.745694717,2.889003008,2.891699741,2.825423663,2.906855655,3.449344805,2.636674574,3.136267161,3.544945914,4.123091201,3.76124262,4.419898454,3.540785877,4.508515707,3.375315136,3.200753711,3.354532995,3.094530089,2.285143988,4.160377519,3.557486285,2.166582244,4.378910234,3.421648702,4.374855337,3.280307434,3.67054998,4.375378657,2.889122462,2.593575872,2.659033093,2.853139439,2.352870056,3.023718358,4.096738503,3.479356926,3.231042003,3.008830862,4.436640162,2.901325802,3.710992617,3.6553271,3.032808979,2.63066804,4.344781575,4.43740478,4.269203164,4.323655215,3.210765128,4.535229528,3.16003895,2.656240355,2.575683782,2.480238317,2.943694941,3.797158557,4.050564456,4.268381858,2.535004743,3.706991728,2.097260569,3.602372733,2.909979679,2.678728197,3.452261019,4.644830239,3.401574036,4.209492286,3.078321684,2.72213324,2.393488269,3.691343724,3.273105818,2.417613069,3.986016454,2.703804369,2.352665423,2.753028982,3.561892634,2.408198984,3.662159953,3.315520669,2.27271799,2.497327308,2.956784571,4.393766456,4.555308391,2.356445785,4.238223413,3.861682657,2.669618267,3.545253678,3.378215532,3.053616346,3.795666208,2.997000087,3.609179306,4.059249099,3.297673477,3.194377905,3.439161696,2.456590935,3.937325516,2.566660649,2.707462245,4.440046484,3.174662076,2.335324228,3.279134858,3.317243665,3.700943309,4.012091179,4.456675826,3.231772049,3.862186812,2.980581444,2.315907582,2.522160987,3.399018068,2.19107702,2.752092774,3.341793307,3.658137892,3.352446579,3.49753695,2.398496738,2.453133258,2.996174482,3.865042787,4.499310832,2.794489896,3.433544129,3.571567692,2.557813252,3.165005705,3.169440668,2.628492512,3.560644306,2.140451437,2.622800174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
